"sex","municipality","marital_status","occupation","position","population"
"sex-M","ac-11053","marital-Married","hisco-61220","job-D",15
"sex-M","ac-11053","marital-Married","hisco--1","job-D",2
"sex-M","ac-11053","marital-Married","hisco-83110","job-D",2
"sex-M","ac-11053","marital-Married","hisco--1","job-A",4
"sex-M","ac-11053","marital-Married","hisco-83110","job-A",4
"sex-M","ac-11053","marital-Married","hisco--1","job-D",1
"sex-M","ac-11053","marital-Married","hisco-72000","job-D",1
"sex-M","ac-11053","marital-Married","hisco-72420","job-D",1
"sex-M","ac-11053","marital-Married","hisco--1","job-A",6
"sex-M","ac-11053","marital-Married","hisco--1","job-D",4
"sex-M","ac-11053","marital-Married","hisco-83110","job-D",4
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco-80200","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-80200","job-A",1
"sex-V","ac-11053","marital-NotMarried","hisco-79510","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-38040","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",23
"sex-M","ac-11053","marital-NotMarried","hisco-75100","job-D",23
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-75400","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-41030","job-A",1
"sex-M","ac-11053","marital-Married","hisco-75710","job-C",6
"sex-M","ac-11053","marital-Married","hisco-74925","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-97145","job-D",3
"sex-V","ac-11053","marital-Married","hisco-75100","job-D",3
"sex-M","ac-11053","marital-Married","hisco-21240","job-A",1
"sex-M","ac-11053","marital-Married","hisco-99900","job-D",2
"sex-V","ac-11053","marital-NotMarried","hisco-81120","job-D",20
"sex-M","ac-11053","marital-NotMarried","hisco-83110","job-D",3
"sex-V","ac-11053","marital-NotMarried","hisco-75100","job-D",21
"sex-M","ac-11053","marital-Married","hisco-74925","job-D",3
"sex-M","ac-11053","marital-Married","hisco-75710","job-C",3
"sex-M","ac-11053","marital-Married","hisco-94240","job-D",1
"sex-M","ac-11053","marital-Married","hisco--1","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-92625","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-A",7
"sex-M","ac-11053","marital-Married","hisco-04217","job-A",2
"sex-M","ac-11053","marital-NotMarried","hisco-79100","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-79100","job-A",2
"sex-V","ac-11053","marital-NotMarried","hisco-41030","job-A",1
"sex-V","ac-11053","marital-NotMarried","hisco-79510","job-A",1
"sex-M","ac-11053","marital-Married","hisco-74220","job-A",1
"sex-M","ac-11053","marital-Married","hisco-79100","job-D",1
"sex-M","ac-11053","marital-Married","hisco-56010","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-81925","job-D",1
"sex-V","ac-11053","marital-Married","hisco-56010","job-D",1
"sex-V","ac-11053","marital-Married","hisco-56010","job-A",4
"sex-M","ac-11053","marital-Married","hisco-79100","job-D",2
"sex-V","ac-11053","marital-Married","hisco-04217","job-A",1
"sex-M","ac-11053","marital-Married","hisco-75100","job-A",3
"sex-M","ac-11053","marital-Married","hisco-75000","job-A",1
"sex-V","ac-11053","marital-Married","hisco-41030","job-A",3
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-97145","job-D",1
"sex-M","ac-11053","marital-Married","hisco-95410","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-C",1
"sex-M","ac-11053","marital-Married","hisco-78100","job-D",1
"sex-V","ac-11053","marital-Married","hisco-81120","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-33135","job-B",1
"sex-V","ac-11053","marital-NotMarried","hisco-75100","job-D",60
"sex-M","ac-11053","marital-NotMarried","hisco-93120","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-75710","job-D",1
"sex-V","ac-11053","marital-Married","hisco-61220","job-A",8
"sex-M","ac-11053","marital-Married","hisco-62740","job-A",1
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",89
"sex-M","ac-11053","marital-NotMarried","hisco-80200","job-A",2
"sex-V","ac-11053","marital-NotMarried","hisco-83990","job-D",1
"sex-M","ac-11053","marital-Married","hisco-61220","job-D",1
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",4
"sex-M","ac-11053","marital-Married","hisco-99900","job-A",1
"sex-M","ac-11053","marital-Married","hisco-97145","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-75100","job-D",60
"sex-M","ac-11053","marital-NotMarried","hisco-62970","job-D",1
"sex-V","ac-11053","marital-NotMarried","hisco-61220","job-D",15
"sex-M","ac-11053","marital-Married","hisco-04217","job-A",1
"sex-M","ac-11053","marital-Married","hisco-95410","job-A",3
"sex-M","ac-11053","marital-Married","hisco-95410","job-D",7
"sex-M","ac-11053","marital-Married","hisco-93120","job-A",1
"sex-M","ac-11053","marital-Married","hisco-93120","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-83110","job-D",1
"sex-M","ac-11053","marital-Married","hisco-99900","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-72000","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-79100","job-D",5
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",3
"sex-M","ac-11053","marital-Married","hisco-81120","job-A",2
"sex-M","ac-11053","marital-Married","hisco-81120","job-C",3
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",112
"sex-M","ac-11053","marital-Married","hisco-75100","job-C",2
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",9
"sex-M","ac-11053","marital-Married","hisco-75710","job-A",1
"sex-V","ac-11053","marital-NotMarried","hisco-79510","job-D",3
"sex-V","ac-11053","marital-Married","hisco-81120","job-D",7
"sex-M","ac-11053","marital-NotMarried","hisco-93120","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco-95410","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-99910","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-95410","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-95925","job-D",1
"sex-M","ac-11053","marital-Married","hisco-80200","job-A",2
"sex-M","ac-11053","marital-NotMarried","hisco-61220","job-D",1
"sex-M","ac-11053","marital-Married","hisco-80200","job-D",6
"sex-M","ac-11053","marital-Married","hisco-80200","job-A",8
"sex-V","ac-11053","marital-NotMarried","hisco-75400","job-D",1
"sex-V","ac-11053","marital-Married","hisco-83990","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",20
"sex-M","ac-11053","marital-NotMarried","hisco-61220","job-D",20
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-B",1
"sex-M","ac-11053","marital-NotMarried","hisco-61220","job-B",1
"sex-M","ac-11053","marital-NotMarried","hisco-62740","job-D",2
"sex-M","ac-11053","marital-Married","hisco-78100","job-D",5
"sex-M","ac-11053","marital-Married","hisco-94990","job-A",1
"sex-M","ac-11053","marital-Married","hisco-99900","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco-56010","job-D",3
"sex-M","ac-11053","marital-Married","hisco-78100","job-D",3
"sex-M","ac-11053","marital-Married","hisco-99900","job-D",6
"sex-M","ac-11053","marital-Married","hisco-80320","job-A",2
"sex-M","ac-11053","marital-Married","hisco-84100","job-D",1
"sex-M","ac-11053","marital-Married","hisco-80200","job-A",9
"sex-M","ac-11053","marital-Married","hisco--1","job-D",7
"sex-V","ac-11053","marital-NotMarried","hisco-61220","job-D",6
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",5
"sex-M","ac-11053","marital-NotMarried","hisco-83110","job-D",5
"sex-M","ac-11053","marital-Married","hisco-75100","job-B",1
"sex-M","ac-11053","marital-Married","hisco-92625","job-D",1
"sex-M","ac-11053","marital-Married","hisco-75100","job-D",6
"sex-M","ac-11053","marital-NotMarried","hisco-56010","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-74220","job-D",3
"sex-M","ac-11053","marital-Married","hisco-88050","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-95410","job-D",1
"sex-M","ac-11053","marital-Married","hisco-33135","job-C",1
"sex-V","ac-11053","marital-NotMarried","hisco-61220","job-A",2
"sex-M","ac-11053","marital-Married","hisco-95410","job-D",12
"sex-M","ac-11053","marital-Married","hisco-95120","job-D",1
"sex-V","ac-11053","marital-NotMarried","hisco-61220","job-D",4
"sex-M","ac-11053","marital-Married","hisco-89360","job-A",1
"sex-V","ac-11053","marital-NotMarried","hisco-81120","job-D",17
"sex-M","ac-11053","marital-Married","hisco-62740","job-D",4
"sex-M","ac-11053","marital-Married","hisco-04217","job-A",5
"sex-M","ac-11053","marital-Married","hisco-04217","job-D",1
"sex-M","ac-11053","marital-Married","hisco-56010","job-D",2
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",13
"sex-M","ac-11053","marital-Married","hisco-81120","job-A",1
"sex-M","ac-11053","marital-Married","hisco-81120","job-C",1
"sex-V","ac-11053","marital-Married","hisco-61220","job-A",3
"sex-V","ac-11053","marital-Married","hisco-75400","job-D",1
"sex-V","ac-11053","marital-Married","hisco-94990","job-D",2
"sex-V","ac-11053","marital-NotMarried","hisco-61220","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",4
"sex-M","ac-11053","marital-NotMarried","hisco-93120","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",6
"sex-V","ac-11053","marital-Married","hisco-56090","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-75100","job-D",4
"sex-V","ac-11053","marital-Married","hisco-56010","job-A",2
"sex-M","ac-11053","marital-NotMarried","hisco-75100","job-D",127
"sex-M","ac-11053","marital-Married","hisco-64960","job-D",1
"sex-V","ac-11053","marital-NotMarried","hisco-79510","job-D",2
"sex-M","ac-11053","marital-Married","hisco-81120","job-A",4
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",1
"sex-V","ac-11053","marital-Married","hisco-99900","job-D",1
"sex-M","ac-11053","marital-Married","hisco-94290","job-A",1
"sex-M","ac-11053","marital-Married","hisco-81990","job-A",1
"sex-V","ac-11053","marital-Married","hisco-73400","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-72420","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-75100","job-D",27
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",7
"sex-M","ac-11053","marital-NotMarried","hisco-92625","job-A",1
"sex-M","ac-11053","marital-Married","hisco-64100","job-A",1
"sex-M","ac-11053","marital-Married","hisco-79920","job-C",1
"sex-M","ac-11053","marital-NotMarried","hisco-61220","job-D",3
"sex-V","ac-11053","marital-Married","hisco-79510","job-A",2
"sex-M","ac-11053","marital-NotMarried","hisco-99900","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-62970","job-B",1
"sex-M","ac-11053","marital-Married","hisco-75100","job-D",95
"sex-M","ac-11053","marital-NotMarried","hisco-41025","job-A",1
"sex-M","ac-11053","marital-Married","hisco-73400","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-97125","job-D",4
"sex-M","ac-11053","marital-Married","hisco-79100","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-95120","job-D",7
"sex-V","ac-11053","marital-NotMarried","hisco-56010","job-D",8
"sex-M","ac-11053","marital-Married","hisco-97145","job-D",5
"sex-M","ac-11053","marital-Married","hisco-94990","job-D",1
"sex-M","ac-11053","marital-Married","hisco-95160","job-D",2
"sex-M","ac-11053","marital-Married","hisco-95410","job-A",10
"sex-V","ac-11053","marital-NotMarried","hisco-81120","job-D",93
"sex-M","ac-11053","marital-Married","hisco-80200","job-A",1
"sex-M","ac-11053","marital-Married","hisco-95410","job-D",1
"sex-V","ac-11053","marital-NotMarried","hisco-56010","job-D",1
"sex-M","ac-11053","marital-Married","hisco-99910","job-D",6
"sex-M","ac-11053","marital-Married","hisco-93120","job-D",5
"sex-M","ac-11053","marital-NotMarried","hisco-04217","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",18
"sex-M","ac-11053","marital-NotMarried","hisco-81120","job-D",18
"sex-V","ac-11053","marital-Married","hisco-61220","job-A",4
"sex-V","ac-11053","marital-Married","hisco-41030","job-A",2
"sex-M","ac-11053","marital-Married","hisco-61220","job-D",3
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",31
"sex-V","ac-11053","marital-NotMarried","hisco-41030","job-A",2
"sex-V","ac-11053","marital-NotMarried","hisco-41030","job-A",3
"sex-M","ac-11053","marital-NotMarried","hisco-80320","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-80200","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-94290","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-95120","job-D",1
"sex-M","ac-11053","marital-Married","hisco-97125","job-D",8
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",22
"sex-M","ac-11053","marital-NotMarried","hisco-73400","job-D",1
"sex-V","ac-11053","marital-Married","hisco-79510","job-D",2
"sex-V","ac-11053","marital-Married","hisco-79510","job-A",3
"sex-M","ac-11053","marital-NotMarried","hisco-98500","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-04217","job-D",1
"sex-M","ac-11053","marital-Married","hisco-97125","job-D",3
"sex-V","ac-11053","marital-NotMarried","hisco-75100","job-D",28
"sex-V","ac-11053","marital-NotMarried","hisco-75100","job-D",55
"sex-V","ac-11053","marital-NotMarried","hisco-75100","job-D",6
"sex-M","ac-11053","marital-Married","hisco-95120","job-A",3
"sex-M","ac-11053","marital-Married","hisco-95120","job-D",12
"sex-V","ac-11053","marital-Married","hisco-51090","job-A",1
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",42
"sex-M","ac-11053","marital-Married","hisco-81120","job-A",6
"sex-M","ac-11053","marital-Married","hisco-81120","job-C",2
"sex-M","ac-11053","marital-Married","hisco--1","job-A",3
"sex-M","ac-11053","marital-Married","hisco-83110","job-A",3
"sex-M","ac-11053","marital-Married","hisco-72420","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-78100","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-A",2
"sex-V","ac-11053","marital-NotMarried","hisco-61220","job-D",5
"sex-M","ac-11053","marital-NotMarried","hisco-78100","job-D",3
"sex-M","ac-11053","marital-NotMarried","hisco-95120","job-A",2
"sex-V","ac-11053","marital-Married","hisco-79510","job-D",1
"sex-M","ac-11053","marital-Married","hisco-78100","job-A",3
"sex-V","ac-11053","marital-NotMarried","hisco-94990","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-81120","job-D",1
"sex-M","ac-11053","marital-Married","hisco-75100","job-D",20
"sex-M","ac-11053","marital-Married","hisco-41030","job-A",2
"sex-M","ac-11053","marital-Married","hisco-97125","job-D",2
"sex-M","ac-11053","marital-Married","hisco-75000","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-81120","job-D",21
"sex-V","ac-11053","marital-Married","hisco-61220","job-D",1
"sex-M","ac-11053","marital-Married","hisco-79920","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-78100","job-D",2
"sex-M","ac-11053","marital-Married","hisco-79100","job-A",3
"sex-M","ac-11053","marital-Married","hisco-79100","job-D",3
"sex-M","ac-11053","marital-Married","hisco-79310","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-81120","job-D",25
"sex-M","ac-11053","marital-Married","hisco-83110","job-D",1
"sex-V","ac-11053","marital-Married","hisco-41030","job-A",1
"sex-V","ac-11053","marital-Married","hisco-41030","job-A",10
"sex-M","ac-11053","marital-Married","hisco-84150","job-D",1
"sex-M","ac-11053","marital-Married","hisco-84100","job-A",2
"sex-V","ac-11053","marital-NotMarried","hisco-75100","job-D",16
"sex-M","ac-11053","marital-NotMarried","hisco-61220","job-A",1
"sex-V","ac-11053","marital-Married","hisco-81120","job-D",30
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-D",9
"sex-M","ac-11053","marital-NotMarried","hisco-79920","job-D",1
"sex-M","ac-11053","marital-Married","hisco-62970","job-D",1
"sex-V","ac-11053","marital-Married","hisco-83990","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-79100","job-D",1
"sex-M","ac-11053","marital-NotMarried","hisco-79100","job-A",1
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",20
"sex-M","ac-11053","marital-Married","hisco-61220","job-B",1
"sex-M","ac-11053","marital-Married","hisco-61220","job-D",17
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",80
"sex-M","ac-11053","marital-Married","hisco-62740","job-B",1
"sex-M","ac-11053","marital-Married","hisco-61220","job-A",29
"sex-V","ac-11053","marital-Married","hisco-56010","job-A",1
"sex-V","ac-11053","marital-Married","hisco-81120","job-D",28
"sex-M","ac-11053","marital-NotMarried","hisco-80320","job-D",2
"sex-M","ac-11053","marital-Married","hisco-41030","job-A",3
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-C",2
"sex-M","ac-11053","marital-NotMarried","hisco-88050","job-D",2
"sex-M","ac-11053","marital-Married","hisco-75400","job-C",1
"sex-M","ac-11053","marital-Married","hisco-33135","job-B",1
"sex-M","ac-11053","marital-NotMarried","hisco-97145","job-D",2
"sex-M","ac-11053","marital-NotMarried","hisco-78100","job-A",3
"sex-M","ac-11053","marital-Married","hisco-81120","job-D",10
"sex-M","ac-11053","marital-NotMarried","hisco--1","job-C",3
"sex-M","ac-11053","marital-Married","hisco-92625","job-A",2
"sex-V","ac-11053","marital-NotMarried","hisco-94990","job-D",2
"sex-M","ac-11053","marital-Married","hisco-79100","job-A",5
"sex-V","ac-11053","marital-Married","hisco-79510","job-A",4
"sex-M","ac-11053","marital-Married","hisco-75710","job-D",1
"sex-M","ac-11053","marital-Married","hisco-79920","job-C",2
"sex-M","ac-11053","marital-NotMarried","hisco-83110","job-D",2
"sex-M","ac-11053","marital-Married","hisco-56010","job-D",3
"sex-M","ac-11053","marital-Married","hisco-94220","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-75615","job-D",1
"sex-M","ac-11053","marital-Married","hisco-73400","job-D",2
"sex-V","ac-11053","marital-NotMarried","hisco-79510","job-A",6
"sex-M","ac-11053","marital-NotMarried","hisco-79100","job-D",10
"sex-V","ac-11053","marital-Married","hisco-81120","job-A",1
"sex-M","ac-11053","marital-Married","hisco-95925","job-A",1
"sex-M","ac-11053","marital-NotMarried","hisco-81120","job-D",74
"sex-M","ac-11053","marital-NotMarried","hisco-95160","job-D",1
