"m","occ","pop"
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",4465
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",23
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",16
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",96
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",26
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",18
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",48
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",4
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",8
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",72
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",7
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",5
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",9
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",11
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",45
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",21
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",249
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",316
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",320
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",339
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",364
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",353
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",345
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",192
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",257
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",93
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",68
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",586
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",71
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",1329
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",186
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",115
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",9156
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",60
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",20
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",119
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",12
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",297
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",292
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",22
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",259
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",1342
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",278
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",1679
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",30
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",155
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",27
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",33
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",42
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",306
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",323
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",293
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",303
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",252
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",227
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",922
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",718
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",6
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",700
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",43
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",144
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-14140",10
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-79510",14
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",11
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-79510",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",34
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-79510",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-22430",6
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",0
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-22430",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",20
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",21
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",89
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-41030",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",78
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",74
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-56010",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-56010",4
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-04217",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-41030",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",60
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",17
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-13960",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",8
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-22430",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-83990",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",15
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",50
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",31
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",520
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-79510",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",7
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",65
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75400",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-83990",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",6
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",29
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",103
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",86
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",14
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",24
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",2422
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",61
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",126
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",512
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",10
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",37
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",81
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",322
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",1064
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",88
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",809
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",802
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",3347
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",137
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",183
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",754
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",56
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",357
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",2097
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",244
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",234
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",4
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",17
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-94990",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-56090",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-56010",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-99900",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-73400",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",33
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-13990",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-56010",8
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",40
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",93
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-41030",2
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",26
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",117
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",28
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",55
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",6
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-51090",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",3
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",5
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-94990",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",1175
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",88
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-61220",1
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",48
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",19
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-41030",10
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-75100",16
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",30
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--2",53
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco-81120",28
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",25
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",62
"http://cedar.example.org/ns#ac-11053","http://cedar.example.org/ns#hisco--1",15
