ID;BEROEP;ALTBEROEP;POSITIE;HISCO;STATUS;REL
11401;Fabr. van heel- en verlosk. instrum.;fabr van heel en verlosk instrum;C;84290;;
11402;Fabr. van heel- en verlosk. instrum.;fabr van heel en verlosk instrum;D;84290;;
3929;Pers. in werkpl., bankwerkers;pers in werkpl bankwerkers;C;83210;32;
3931;Pers. in werkpl., blikslagers;pers in werkpl blikslagers;D;87330;;
3933;Pers. in werkpl., gasfitters;pers in werkpl gasfitters;D;87120;;
12933;Pers. in werkpl., wagenlichters;pers in werkpl wagenlichters;D;84390;;
12941;Pers. in werkpl., overig person.;pers in werkpl overig person;C;84390;;
12942;Pers. in werkpl., overig person.;pers in werkpl overig person;D;84390;;
3934;Pers. in werkpl., houtdraaiers;pers in werkpl houtdraaiers;D;81230;;
5131;Fabr. van rijwielen;fabr van rijwielen;D;84975;;
3939;Pers. in werkpl., mach.-drijvers;pers in werkpl mach drijvers;D;96910;;
3940;Pers. in werkpl., magazijnpers.;pers in werkpl magazijnpers;D;97145;;
3941;Pers. in werkpl., mandenmakers;pers in werkpl mandenmakers;D;94220;;
3942;Pers. in werkpl., metaalboorders;pers in werkpl metaalboorders;D;83360;;
6340;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;C;84990;;
6341;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
6651;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
7604;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
8494;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
8747;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
9391;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
9699;Fabricage van rijwielen en automobielen;fabricage van rijwielen en automobielen;D;84990;;
3944;Pers. in werkpl., metaalgieters;pers in werkpl metaalgieters;D;72420;;
11387;Fabr. van balansen;fabr van balansen;D;84990;;
3945;Pers. in werkpl., metaalslijpers;pers in werkpl metaalslijpers;D;83465;;
3946;Pers. in werkpl., metselaars;pers in werkpl metselaars;D;95120;;
1234;Electriciens;electriciens;D;85510;;
3947;Pers. in werkpl., meubelmakers;pers in werkpl meubelmakers;D;81120;;
2659;Electriciens;electriciens;D;85510;;
3948;Pers. in werkpl., modelmakers;pers in werkpl modelmakers;D;89220;;
3932;Pers. in werkpl., electriciens;pers in werkpl electriciens;D;85510;;
3949;Pers. in werkpl., poetsers;pers in werkpl poetsers;D;55220;;
10130;Electriciens;electriciens;D;85510;;
11507;Electriciens;electriciens;D;85510;;
12902;Pers. in werkpl., electriciens;pers in werkpl electriciens;D;85510;;
12960;Pers. in werkpl., electriciens;pers in werkpl electriciens;C;85510;;
3951;Pers. in werkpl., smeden;pers in werkpl smeden;C;83110;;
13422;Electriciens;electriciens;D;85510;;
3953;Pers. in werkpl., stoffeerders;pers in werkpl stoffeerders;D;79620;;
3955;Pers. in werkpl., timmerlieden;pers in werkpl timmerlieden;C;95410;;
3957;Pers. in werkpl., verpakkers;pers in werkpl verpakkers;D;97152;;
3434;Telegraaf- en telephoonaanleggers;telegraaf en telephoonaanleggers;D;85600;;
3958;Pers. in werkpl., wagenlichters;pers in werkpl wagenlichters;D;84390;;
11342;Telegraaf- en telephoonaanleggers;telegraaf en telephoonaanleggers;C;85600;;
11343;Telegraaf- en telephoonaanleggers;telegraaf en telephoonaanleggers;D;85600;;
3959;Pers. in werkpl., wagenmakers;pers in werkpl wagenmakers;C;81925;;
3963;Pers. in werkpl., zandvormers;pers in werkpl zandvormers;D;72500;;
3964;Pers. in werkpl., zeilmakers;pers in werkpl zeilmakers;D;79920;;
212;Loodgieters;loodgieters;D;87105;;
3971;Pers. in werkpl., electriciens;pers in werkpl electriciens;C;85510;;
1000;Loodgieters;loodgieters;A;87105;;
1001;Loodgieters;loodgieters;D;87105;;
1052;Loodgieters;loodgieters;D;87105;;
1238;Loodgieters;loodgieters;D;87105;;
1417;Loodgieters;loodgieters;D;87105;;
1840;Loodgieters;loodgieters;D;87105;;
2498;Loodgieters;loodgieters;D;87105;;
3050;Loodgieters;loodgieters;A;87105;;
3051;Loodgieters;loodgieters;C;87105;;
3052;Loodgieters;loodgieters;D;87105;;
3375;Loodgieters;loodgieters;D;87105;;
4294;Loodgieters;loodgieters;A;87105;;
4295;Loodgieters;loodgieters;D;87105;;
4468;Loodgieters;loodgieters;D;87105;;
4941;Loodgieters;loodgieters;A;87105;;
4942;Loodgieters;loodgieters;D;87105;;
10170;Loodgieters;loodgieters;D;87105;;
10268;Loodgieters;loodgieters;A;87105;;
10269;Loodgieters;loodgieters;C;87105;;
10270;Loodgieters;loodgieters;D;87105;;
10390;Kraandraaiers;kraandraaiers;D;87105;;
11224;Loodgieters;loodgieters;A;87105;;
11225;Loodgieters;loodgieters;D;87105;;
11270;Loodgieters;loodgieters;D;87105;;
11522;Loodgieters;loodgieters;D;87105;;
11820;Loodgieters;loodgieters;D;87105;;
12068;Loodgieters;loodgieters;C;87105;;
12069;Loodgieters;loodgieters;D;87105;;
12390;Loodgieters;loodgieters;D;87105;;
13245;Loodgieters;loodgieters;D;87105;;
3972;Pers. in werkpl., instr.-makers;pers in werkpl instr makers;D;84230;;
3973;Pers. in werkpl., machinisten;pers in werkpl machinisten;C;98320;;
720;Gasfitters;gasfitters;D;87120;;
952;Gasfitters;gasfitters;D;87120;;
1235;Gasfitters;gasfitters;D;87120;;
3974;Pers. in werkpl., monteurs;pers in werkpl monteurs;D;84100;;
1411;Gasfitters;gasfitters;D;87120;;
1803;Gasfitters;gasfitters;D;87120;;
1838;Fitters;fitters;D;87120;;
2075;Fitters;fitters;D;87120;;
2660;Gasfitters;gasfitters;D;87120;;
3582;Gasfitters;gasfitters;D;87120;;
3976;Pers. in werkpl., soldeerders;pers in werkpl soldeerders;D;87260;;
4461;Gasfitters;gasfitters;D;87120;;
4526;Gasfitters;gasfitters;D;87120;;
10388;Fitters;fitters;D;87120;;
10465;Gasfitters;gasfitters;D;87120;;
10883;Gasfitters;gasfitters;D;87120;;
11175;Gasfitters;gasfitters;D;87120;;
11518;Gasfitters;gasfitters;D;87120;;
11812;Gasfitters;gasfitters;C;87120;;
11813;Gasfitters;gasfitters;D;87120;;
12059;Gasfitters;gasfitters;C;87120;;
12060;Gasfitters;gasfitters;D;87120;;
12344;Gasfitters;gasfitters;D;87120;;
12388;Fitters;fitters;D;87120;;
12748;Gasfitters;gasfitters;D;87120;;
12903;Pers. in werkpl., gasfitters;pers in werkpl gasfitters;D;87120;;
13423;Gasfitters;gasfitters;D;87120;;
4027;Personeel voor laden en lossen;personeel voor laden en lossen;C;97125;;
4086;Vendumeesters;vendumeesters;C;44320;21;
12243;Soldeerders;soldeerders;D;87260;;
12269;Soldeerders;soldeerders;D;87260;;
12969;Pers. in werkpl., soldeerders;pers in werkpl soldeerders;D;87260;;
4088;Afslagers;afslagers;A;44320;;
1215;Koperslagers;koperslagers;D;87330;;
1415;Koperslagers;koperslagers;D;87330;;
1570;Koperslagers;koperslagers;D;87330;;
4138;Agenten;agenten;D;44120;;
2288;Pers. in werkpl., koperslagers;pers in werkpl koperslagers;D;87330;;
2353;Koperslagers;koperslagers;D;87330;;
3404;Koperslagers;koperslagers;D;87330;;
4145;Agenten;agenten;C;44120;;
3938;Pers. in werkpl., koperslagers;pers in werkpl koperslagers;D;87330;;
4412;Koperslagers;koperslagers;D;87330;;
4465;Koperslagers;koperslagers;D;87330;;
10282;Koperslagers;koperslagers;D;87330;;
11269;Koperslagers;koperslagers;D;87330;;
11505;Koperslagers;koperslagers;D;87330;;
11818;Koperslagers;koperslagers;D;87330;;
12001;Koperslagers;koperslagers;D;87330;;
12065;Koperslagers;koperslagers;D;87330;;
12104;Koperslagers;koperslagers;D;87330;;
12900;Pers. in werkpl., blikslagers;pers in werkpl blikslagers;D;87330;;
12908;Pers. in werkpl., koperslagers;pers in werkpl koperslagers;D;87330;;
13000;Pers. in werkpl., koperslagers;pers in werkpl koperslagers;D;87330;;
13075;Koperslagers;koperslagers;D;87330;;
4185;Breischoolhouderessen;breischoolhouderessen;;13280;11;
408;Blikslagers;blikslagers;D;87340;;
4192;Kookschoolhouders;kookschoolhouders;;13275;11;
4240;Aartsbisschoppen en bisschoppen;aartsbisschoppen en bisschoppen;;14120;31;
929;Blikslagers;blikslagers;D;87340;;
1047;Blikslagers;blikslagers;D;87340;;
1180;Blikslagers;blikslagers;D;87340;;
1409;Blikslagers;blikslagers;D;87340;;
1612;Blikslagers;blikslagers;D;87340;;
1669;Blikslagers;blikslagers;D;87340;;
2302;Blikslagers;blikslagers;D;87340;;
3127;Blikslagers;blikslagers;D;87340;;
3143;Blikslagers;blikslagers;D;87340;;
3351;Blikslagers;blikslagers;A;87340;;
3352;Blikslagers;blikslagers;D;87340;;
3410;Blikslagers;blikslagers;D;87340;;
3657;Blikslagers;blikslagers;D;87340;;
3679;Blikslagers;blikslagers;D;87340;;
3689;Blikslagers;blikslagers;D;87340;;
5098;Blikslagers;blikslagers;A;87340;;
5099;Blikslagers;blikslagers;D;87340;;
5162;Blikslagers;blikslagers;D;87340;;
5263;Blikslagers;blikslagers;D;87340;;
10435;Blikslagers;blikslagers;D;87340;;
10491;Blikslagers;blikslagers;D;87340;;
10525;Blikslagers;blikslagers;D;87340;;
10555;Blikslagers;blikslagers;D;87340;;
10600;Blikslagers;blikslagers;D;87340;;
11125;Blikslagers;blikslagers;A;87340;;
4332;Schrijnwerkers;schrijnwerkers;D;81120;32;
11127;Blikslagers;blikslagers;C;87340;;
11128;Blikslagers;blikslagers;D;87340;;
11276;Blikslagers;blikslagers;D;87340;;
11437;Blikslagers;blikslagers;D;87340;;
11811;Blikslagers;blikslagers;D;87340;;
11924;Blikslagers;blikslagers;D;87340;;
12055;Blikslagers;blikslagers;D;87340;;
12103;Blikslagers;blikslagers;D;87340;;
12158;Blikslagers;blikslagers;D;87340;;
12239;Blikslagers;blikslagers;D;87340;;
4339;Fabr. van mandenwerk;fabr van mandenwerk;A;21110;;
4340;Fabr. van mandenwerk;fabr van mandenwerk;D;94220;;
12281;Blikslagers;blikslagers;D;87340;;
13016;Blikslagers;blikslagers;D;87340;;
4355;Fabr. van hoeden en petten;fabr van hoeden en petten;A;21110;;
4356;Fabr. van hoeden en petten;fabr van hoeden en petten;D;79310;;
1216;Ketelmakers;ketelmakers;D;87350;;
4389;Fabr. van caoutchouc;fabr van caoutchouc;D;90100;;
1568;Ketelmakers;ketelmakers;D;87350;;
4415;Fabr. v. naaimachines;fabr v naaimachines;A;21110;;
2352;Ketelmakers;ketelmakers;D;87350;;
3395;Ketelmakers;ketelmakers;C;87350;;
3396;Ketelmakers;ketelmakers;D;87350;;
3937;Pers. in werkpl., ketelmakers;pers in werkpl ketelmakers;D;87350;;
4463;Ketelmakers;ketelmakers;D;87350;;
5192;Ketelmakers;ketelmakers;D;87350;;
11256;Ketelmakers;ketelmakers;C;87350;;
11257;Ketelmakers;ketelmakers;D;87350;;
11306;Ketelmakers;ketelmakers;D;87350;;
11497;Ketelmakers;ketelmakers;D;87350;;
11554;Ketelm.;ketelm;D;87350;;
11816;Ketelmakers;ketelmakers;D;87350;;
11999;Ketelmakers;ketelmakers;D;87350;;
12370;Ketelmakers;ketelmakers;D;87350;;
12906;Pers. in werkpl., ketelmakers;pers in werkpl ketelmakers;D;87350;;
13074;Ketelmakers;ketelmakers;D;87350;;
4416;Fabr. v. naaimachines;fabr v naaimachines;D;84150;;
4420;Fabr. van electr. toestellen;fabr van electr toestellen;C;85110;;
5097;Fabr. v. gouden en zilv. werken;fabr v gouden en zilv werken;D;88010;;
4421;Fabr. van rijwielen;fabr van rijwielen;A;21110;;
4422;Fabr. van rijwielen;fabr van rijwielen;D;84975;;
4428;Fabr. v. andere instrumenten;fabr v andere instrumenten;C;84290;;
4438;Ernstvuurwerkers;ernstvuurwerkers;C;58340;;
4439;Ernstvuurwerkers;ernstvuurwerkers;D;58340;;
4458;Blok- en mastenmakers;blok en mastenmakers;A;95440;;
4469;Losse werklieden;losse werklieden;C;99920;;
4470;Losse werklieden;losse werklieden;D;99920;;
4480;Scheepsbeschieters;scheepsbeschieters;C;95990;;
4490;Vuurwerkers;vuurwerkers;C;83190;32;
4492;Zeespruwers;zeespruwers;D;-1;;
4533;Administrateurs;administrateurs;C;21940;;
2969;Diamantklovers;diamantklovers;D;88030;;
2970;Diamantsnijders;diamantsnijders;A;88030;;
2971;Diamantsnijders;diamantsnijders;D;88030;;
2972;Diamantslijpers;diamantslijpers;A;88030;;
4908;Diamantslijpers;diamantslijpers;D;88030;;
4909;Diamantsnijders;diamantsnijders;D;88030;;
10109;Diamantklovers;diamantklovers;A;88030;;
10110;Diamantklovers;diamantklovers;C;88030;;
10111;Diamantklovers;diamantklovers;D;88030;;
10112;Diamantsnijders;diamantsnijders;A;88030;;
10113;Diamantsnijders;diamantsnijders;B;88030;;
10114;Diamantsnijders;diamantsnijders;C;88030;;
10115;Diamantsnijders;diamantsnijders;D;88030;;
10116;Diamantslijpers;diamantslijpers;A;88030;;
10117;Diamantslijpers;diamantslijpers;B;88030;;
10118;Diamantslijpers;diamantslijpers;C;88030;;
10119;Diamantslijpers;diamantslijpers;D;88030;;
11116;Byouteriewerkers;byouteriewerkers;A;88030;32;
4549;Fabr. van beetwortelsuiker;fabr van beetwortelsuiker;D;77200;;
4550;Fabr. van mosterd;fabr van mosterd;A;21110;;
4561;Vischrookers;vischrookers;A;77460;;
11117;Diamant- en parelzetters;diamant en parelzetters;A;88040;;
11118;Diamant- en parelzetters;diamant en parelzetters;C;88040;;
11119;Diamant- en parelzetters;diamant en parelzetters;D;88040;;
4562;Vischrookers;vischrookers;D;77460;;
4563;Fabr. van kaas;fabr van kaas;D;77540;;
3348;Goud- en zilvergraveurs;goud en zilvergraveurs;D;88080;;
11114;Goud- en zilvergraveurs;goud en zilvergraveurs;C;88080;;
11115;Goud- en zilvergraveurs;goud en zilvergraveurs;D;88080;;
4564;Fabr. van boter en kaas;fabr van boter en kaas;A;21110;;
10099;Fabr. van flesschen;fabr van flesschen;C;89100;;
4565;Fabr. van mineraalwater;fabr van mineraalwater;A;21110;;
4573;Fabr. van sigaren;fabr van sigaren;A;21110;;
4574;Fabr. van sigaren;fabr van sigaren;C;78200;;
10081;Glasblazers;glasblazers;A;89120;;
10082;Glasblazers;glasblazers;C;89120;;
10083;Glasblazers;glasblazers;D;89120;;
4575;Fabr. van sigaren;fabr van sigaren;D;78200;;
4606;Zeevisschers;zeevisschers;A;64120;;
10090;Glassnijders;glassnijders;A;89156;;
10091;Glassnijders;glassnijders;D;89156;;
4607;Zeevisschers;zeevisschers;B;64120;;
4608;Zeevisschers;zeevisschers;C;64120;;
4610;Haringvisschers;haringvisschers;A;64120;;
4611;Haringvisschers;haringvisschers;D;64120;;
4612;Mosselvisschers;mosselvisschers;A;64130;;
2958;Glasslijpers;glasslijpers;D;89164;;
10085;Glasslijpers;glasslijpers;A;89164;;
10086;Glasslijpers;glasslijpers;C;89164;;
10087;Glasslijpers;glasslijpers;D;89164;;
4617;Jachtopzieners;jachtopzieners;C;64990;;
4626;Scheepssloopers;scheepssloopers;D;95945;;
4736;Sluismeesters;sluismeesters;C;98930;21;
4768;Voerlieden;voerlieden;B;98500;;
4770;Bestelhuishouders;bestelhuishouders;A;21970;11;
4771;Bestelhuishouders;bestelhuishouders;C;21970;11;
4782;Buffethouders;buffethouders;A;51050;11;
4791;Concierges;concierges;C;55125;;
3082;Aardwerkers;aardwerkers;D;89200;32;
4310;Aardwerkers;aardwerkers;D;89200;32;
4797;Afslagers;afslagers;D;44320;;
6237;Fabr. van steenen, dakpannen, draineerbuizen en ander grof aardewerk (inclusief steenenparketvloeren);fabr van steenen dakpannen draineerbuizen en ander grof aardewerk inclusief steenenparketvloeren;D;89200;;
4828;Practicijns;practicijns;;19990;;
8429;Fabr. van steenen, dakpannen, draineerbuizen en ander grof aardewerk (inclusief steenenparketvloeren);fabr van steenen dakpannen draineerbuizen en ander grof aardewerk inclusief steenenparketvloeren;D;89200;;
8430;Fabr. van fijn aardewerk en porselein;fabr van fijn aardewerk en porselein;C;89200;;
4899;Fabr. van krijt;fabr van krijt;D;94990;;
9561;Fabr. van steenen, dakpannen, draineerbuizen en ander grof aardewerk (inclusief steenenparketvloeren);fabr van steenen dakpannen draineerbuizen en ander grof aardewerk inclusief steenenparketvloeren;D;89200;;
9563;Fabr. van fijn aardewerk en porselein;fabr van fijn aardewerk en porselein;C;89200;;
9564;Fabr. van fijn aardewerk en porselein;fabr van fijn aardewerk en porselein;D;89200;;
10045;Fabr. van steen;fabr van steen;C;89200;;
10046;Fabr. van steen;fabr van steen;D;89200;;
10050;Fabr. van grof aardewerk;fabr van grof aardewerk;D;89200;;
10052;Fabr. v. steenen parketvloeren;fabr v steenen parketvloeren;D;89200;;
4903;Fabr. van spiegels;fabr van spiegels;C;89160;;
5029;Hontdraaiers;hontdraaiers;D;81230;;
10330;Aardwerkers;aardwerkers;D;89200;32;
12054;Aardwerkers;aardwerkers;D;89200;32;
5036;Fabr. v. timmermansgereedschap;fabr v timmermansgereedschap;D;83210;;
5091;Fabr. van briquetten;fabr van briquetten;A;21110;;
5177;Doosjesmakers;doosjesmakers;D;91025;;
1214;Modelmakers;modelmakers;D;89220;;
3363;Modelmakers;modelmakers;C;89220;;
3403;Modelmakers;modelmakers;D;89220;;
3475;Modelmakers;modelmakers;C;89220;;
3476;Modelmakers;modelmakers;D;89220;;
5203;Fabr. van papier;fabr van papier;D;73400;;
4472;Modelmakers;modelmakers;D;89220;;
10708;Modelmakers;modelmakers;A;89220;;
11196;Modelmakers;modelmakers;C;89220;;
11267;Modelmakers;modelmakers;C;89220;;
11268;Modelmakers;modelmakers;D;89220;;
11503;Modelmakers;modelmakers;C;89220;;
11504;Modelmakers;modelmakers;D;89220;;
12918;Pers. in werkpl., modelmakers;pers in werkpl modelmakers;D;89220;;
5212;Zakkenplakkers;zakkenplakkers;C;91075;;
2955;Krammers van porcelein en aardewerk;krammers van porcelein en aardewerk;A;89290;;
10074;Krammers van porcelein en aardewerk;krammers van porcelein en aardewerk;A;89290;;
5222;Fabr. van jute;fabr van jute;D;75100;;
5271;Fabr. van koek;fabr van koek;A;21110;;
5272;Fabr. van koek;fabr van koek;D;77610;;
5294;Pakkers;pakkers;D;97152;;
10073;Fabr. van terracotta-artikelen;fabr van terracottaartikelen;D;89300;;
5300;Fabr. van mosterd;fabr van mosterd;D;77990;;
5301;Specerij-molenaars;specerijmolenaars;A;77140;;
5314;Fabr. van vruchtensappen;fabr van vruchtensappen;A;21110;;
5316;Fabr. van mineraalwater;fabr van mineraalwater;C;77890;;
5317;Fabr. van mineraalwater;fabr van mineraalwater;D;77890;;
5338;Fabr. van veevoeder;fabr van veevoeder;A;21110;;
5339;Fabr. van veevoeder;fabr van veevoeder;D;77120;;
799;Glasgraveurs;glasgraveurs;A;89420;;
800;Glasgraveurs;glasgraveurs;D;89420;;
2990;Graveurs;graveurs;C;89420;;
2991;Graveurs;graveurs;D;89420;;
3006;Graveurs;graveurs;D;89420;;
3297;Graveurs [in hout en metaal];graveurs in hout en metaal;A;89420;;
3298;Graveurs [in hout en metaal];graveurs in hout en metaal;D;89420;;
4379;Graveurs [in hout en metaal];graveurs in hout en metaal;A;89420;;
5371;Jagers;jagers;A;64960;;
10088;Glasgraveurs;glasgraveurs;A;89420;;
10089;Glasgraveurs;glasgraveurs;D;89420;;
10161;Graveurs;graveurs;C;89420;;
10162;Graveurs;graveurs;D;89420;;
10186;Graveurs;graveurs;A;89420;;
10187;Graveurs;graveurs;C;89420;;
10188;Graveurs;graveurs;D;89420;;
10966;Graveurs [in hout en metaal];graveurs in hout en metaal;A;89420;;
10967;Graveurs [in hout en metaal];graveurs in hout en metaal;D;89420;;
10969;Glasgraveurs;glasgraveurs;A;89420;;
10970;Glasgraveurs;glasgraveurs;D;89420;;
5392;Scheepssloopers;scheepssloopers;A;95945;;
5393;Scheepssloopers;scheepssloopers;C;95945;;
10948;Glasbranders;glasbranders;D;89500;;
5427;Broodventers;broodventers;B;45220;;
5525;Houtvlotters;houtvlotters;B;63140;;
5572;Graanwegers;graanwegers;D;39150;;
779;Plateelschilders;plateelschilders;C;89530;;
5588;Procuratiehouders;procuratiehouders;C;33940;11;
5628;Werksters in ziekenhuizen;werksters in ziekenhuizen;;55220;;
10071;Plateelschilders;plateelschilders;C;89530;;
10072;Plateelschilders;plateelschilders;D;89530;;
10949;Plateelschilders;plateelschilders;C;89530;;
10950;Plateelschilders;plateelschilders;D;89530;;
10951;Porceleinschilders;porceleinschilders;D;89530;;
5682;Fabr. van cement, gips, kalk, tras enz.;fabr van cement gips kalk tras enz;A;21110;;
5683;Fabr. van cement, gips, kalk, tras enz.;fabr van cement gips kalk tras enz;C;95210;;
5684;Fabr. van cement, gips, kalk, tras enz.;fabr van cement gips kalk tras enz;D;95210;;
5696;Bouwen van huizen en fabrieken (inclusief aanleg van gas- en waterleiding en centrale verwarming, steenhouwen en marmerbewerking, architecten, teekenaars en opzichters);bouwen van huizen en fabrieken inclusief aanleg van gas en waterleiding en centrale verwarming steenhouwen en marmerbewerking architecten teekenaars en opzichters;A;95000;;
5697;Bouwen van huizen en fabrieken (inclusief aanleg van gas- en waterleiding en centrale verwarming, steenhouwen en marmerbewerking, architecten, teekenaars en opzichters);bouwen van huizen en fabrieken inclusief aanleg van gas en waterleiding en centrale verwarming steenhouwen en marmerbewerking architecten teekenaars en opzichters;B;95000;;
