"year","gender","age","occupation","population"
"1859",2,5,536,4
"1859",1,6,536,1763
"1859",2,6,536,12
"1859",1,1,537,58
"1859",2,1,537,6
"1859",1,2,537,314
"1859",2,2,537,12
"1859",1,3,537,2360
"1859",2,3,537,48
"1859",1,5,537,3435
"1859",2,5,537,68
"1859",1,6,537,4115
"1859",2,6,537,38
"1859",1,5,538,268
"1859",2,5,538,2
"1859",1,6,538,953
"1859",2,6,538,22
"1859",1,3,539,128
"1859",2,3,539,10
"1859",1,5,539,403
"1859",2,5,539,40
"1859",1,6,539,4197
"1859",2,6,539,194
"1859",1,1,540,6
"1859",2,1,540,4
"1859",1,2,540,16
"1859",2,2,540,6
"1859",1,3,540,44
"1859",2,3,540,16
"1859",1,5,540,121
"1859",2,5,540,30
"1859",1,6,540,498
"1859",2,6,540,24
"1859",1,3,541,2
"1859",1,5,541,46
"1859",1,6,541,252
"1859",1,1,542,4
"1859",1,2,542,205
"1859",1,3,542,6030
"1859",1,5,542,14787
"1859",1,6,542,51365
"1859",2,6,542,78
"1859",1,2,543,2
"1859",1,3,543,22
"1859",1,5,543,59
"1859",1,6,543,259
"1859",2,6,543,2
"1859",1,3,544,6
"1859",1,5,544,34
"1859",1,6,544,2223
"1859",2,6,544,92
"1859",1,1,545,8
"1859",1,2,545,60
"1859",2,2,545,2
"1859",1,3,545,580
"1859",2,3,545,2
"1859",1,5,545,1059
"1859",2,5,545,36
"1859",1,6,545,3451
"1859",2,6,545,48
"1859",1,6,278,2
"1859",1,2,546,2
"1859",1,3,546,26
"1859",1,5,546,139
"1859",2,5,546,4
"1859",1,6,546,3171
"1859",2,6,546,176
"1859",1,1,547,2
"1859",1,2,547,6
"1859",1,3,547,175
"1859",2,3,547,21
"1859",1,5,547,441
"1859",2,5,547,110
"1859",1,6,547,2228
"1859",2,6,547,1072
"1859",1,2,281,20
"1859",1,3,281,305
"1859",1,5,281,927
"1859",1,6,281,3003
"1859",2,6,281,18
"1859",1,5,282,10
"1859",1,6,282,660
"1859",1,1,548,8
"1859",1,2,548,157
"1859",1,3,548,3014
"1859",2,3,548,196
"1859",1,5,548,12152
"1859",2,5,548,303
"1859",1,6,548,45220
"1859",2,6,548,3536
"1859",1,3,549,106
"1859",1,5,549,374
"1859",2,5,549,6
"1859",1,6,549,2055
"1859",2,6,549,48
"1859",1,3,550,4
"1859",1,5,550,2
"1859",1,6,550,20
"1859",1,5,284,2
"1859",1,6,284,32
"1859",1,6,551,8
"1859",1,2,552,2
"1859",1,3,552,44
"1859",1,5,552,110
"1859",1,6,552,388
"1859",2,6,552,2
"1859",1,3,553,2
"1859",1,5,553,37
"1859",2,5,553,2
"1859",1,6,553,202
"1859",2,6,553,18
"1859",1,6,287,22
"1859",1,5,288,10
"1859",1,6,288,54
"1859",1,3,289,2
"1859",1,5,289,2
"1859",1,6,289,152
"1859",2,6,289,6
"1859",1,3,290,34
"1859",2,3,290,4
"1859",1,5,290,194
"1859",2,5,290,84
"1859",1,6,290,1576
"1859",2,6,290,802
"1859",1,1,291,4
"1859",1,2,291,52
"1859",1,3,291,930
"1859",1,5,291,2184
"1859",1,6,291,10103
"1859",2,6,291,14
"1859",1,2,554,16
"1859",1,3,554,671
"1859",1,5,554,2676
"1859",2,5,554,6
"1859",1,6,554,12809
"1859",2,6,554,184
"1859",1,6,293,4
"1859",1,2,555,20
"1859",1,3,555,297
"1859",1,5,555,1520
"1859",1,6,555,12135
"1859",2,6,555,70
"1859",1,6,556,4
"1859",1,2,557,2
"1859",1,3,557,8
"1859",1,5,557,28
"1859",1,6,557,350
"1859",2,6,557,11
"1859",1,6,558,2
"1859",1,5,559,8
"1859",1,6,559,250
"1859",1,5,298,2
"1859",2,5,298,2
"1859",1,6,298,54
"1859",2,6,298,58
"1859",1,6,560,2
"1859",1,5,561,4
"1859",1,6,561,8
"1859",1,5,562,6
"1859",2,5,562,2
"1859",1,6,562,22
"1859",2,6,562,298
"1859",1,5,563,4
"1859",1,6,563,1
"1859",1,2,299,2
"1859",1,3,299,28
"1859",1,5,299,104
"1859",1,6,299,2116
"1859",2,6,299,30
"1859",1,3,301,2
"1859",1,5,301,8
"1859",1,6,301,104
"1859",2,6,301,30
"1859",1,2,564,6
"1859",1,3,564,53
"1859",1,5,564,231
"1859",1,6,564,711
"1859",2,6,564,2
"1859",1,1,565,2
"1859",2,1,565,2
"1859",1,2,565,8
"1859",2,2,565,6
"1859",1,3,565,8
"1859",2,3,565,6
"1859",1,5,565,12
"1859",2,5,565,8
"1859",1,6,565,76
"1859",2,6,565,16
"1859",1,2,566,4
"1859",1,3,566,14
"1859",1,5,566,60
"1859",1,6,566,157
"1859",2,6,566,2
"1859",1,6,567,18
"1859",1,3,568,22
"1859",1,5,568,200
"1859",1,6,568,1510
"1859",2,6,568,50
"1859",1,6,305,4
"1859",1,3,569,6
"1859",1,5,569,265
"1859",2,5,569,2
"1859",1,6,569,5844
"1859",2,6,569,14
"1859",2,2,570,2
"1859",1,3,570,8
"1859",1,5,570,26
"1859",2,5,570,8
"1859",1,6,570,118
"1859",2,6,570,118
"1859",1,6,571,2
"1859",1,6,309,6
"1859",1,2,572,6
"1859",1,3,572,4
"1859",1,5,572,11
"1859",1,6,572,84
"1859",1,6,573,50
"1859",2,6,573,2
"1859",1,2,574,3
"1859",1,3,574,311
"1859",1,5,574,2236
"1859",1,6,574,4486
"1859",1,5,575,60
"1859",1,6,575,356
"1859",1,5,576,6
"1859",1,6,576,64
"1859",1,2,310,4
"1859",1,3,310,56
"1859",1,5,310,66
"1859",1,6,310,395
"1859",1,3,577,15
"1859",1,5,577,173
"1859",2,3,313,2
"1859",1,5,313,8
"1859",2,5,313,6
"1859",1,6,313,178
"1859",2,6,313,12
"1859",1,6,578,1
"1859",1,3,316,6
"1859",1,5,316,24
"1859",1,6,316,297
"1859",2,6,316,10
"1859",1,3,317,6
"1859",1,5,317,6
"1859",1,6,317,92
"1859",1,6,579,8
"1859",2,6,579,2
"1859",1,5,318,4
"1859",2,5,318,2
"1859",1,6,318,30
"1859",2,6,318,4
"1889",1,10,580,3
"1889",1,11,580,20
"1889",1,13,580,26
"1889",1,14,580,199
"1889",1,15,580,321
"1889",1,16,580,157
"1889",1,17,580,51
"1889",1,18,580,29
"1889",1,19,580,21
"1889",1,10,581,5
"1889",1,11,581,26
"1889",1,13,581,20
"1889",1,14,581,79
"1889",1,15,581,58
"1889",1,16,581,54
"1889",1,17,581,13
"1889",1,18,581,5
"1889",1,19,581,4
"1889",1,11,582,1
"1889",1,13,582,7
"1889",1,14,582,123
"1889",1,15,582,133
"1889",1,16,582,90
"1889",1,17,582,38
"1889",1,18,582,32
"1889",1,19,582,33
"1889",2,14,582,1
"1889",2,15,582,1
"1889",1,10,583,1
"1889",1,11,583,1
"1889",1,13,583,2
"1889",1,14,583,2
"1889",1,15,583,9
"1889",1,16,583,2
"1889",1,17,583,1
"1889",1,18,583,2
"1889",1,8,584,1
"1889",1,10,584,1
"1889",1,11,584,1
"1889",1,14,584,2
"1889",1,15,584,5
"1889",1,16,584,5
"1889",1,17,584,1
"1889",1,13,1,5
"1889",1,14,1,35
"1889",1,15,1,93
"1889",1,16,1,30
"1889",1,17,1,6
"1889",1,18,1,5
"1889",1,19,1,1
"1889",1,8,585,1
"1889",1,9,585,1
"1889",1,10,585,8
"1889",1,11,585,48
"1889",1,13,585,34
"1889",1,14,585,280
"1889",1,15,585,362
"1889",1,16,585,151
"1889",1,17,585,39
"1889",1,18,585,25
"1889",1,19,585,10
"1889",1,16,586,1
"1889",1,10,587,1
"1889",1,11,587,20
"1889",1,13,587,35
"1889",1,14,587,398
"1889",1,15,587,543
"1889",1,16,587,220
"1889",1,17,587,49
"1889",1,18,587,30
"1889",1,19,587,20
"1889",2,13,587,1
"1889",2,14,587,1
"1889",2,15,587,8
"1889",2,16,587,3
"1889",2,17,587,2
"1889",2,18,587,1
"1889",1,11,587,4
"1889",1,13,587,2
"1889",1,14,587,19
"1889",1,15,587,37
"1889",1,16,587,7
"1889",1,17,587,8
"1889",1,18,587,4
"1889",2,15,587,1
"1889",1,14,588,1
"1889",1,7,589,1
"1889",1,11,589,1
"1889",1,14,589,4
"1889",1,15,589,19
"1889",1,16,589,19
"1889",1,17,589,7
"1889",1,18,589,3
"1889",1,19,589,7
"1889",2,11,589,1
"1889",2,14,589,3
"1889",2,15,589,7
"1889",2,16,589,6
"1889",2,17,589,3
"1889",2,18,589,7
"1889",2,19,589,4
"1889",1,11,590,2
"1889",1,14,590,12
"1889",1,15,590,5
"1889",1,16,590,8
"1889",1,17,590,2
"1889",1,18,590,1
"1889",2,14,590,1
"1889",2,15,590,3
"1889",1,10,591,1
"1889",1,11,591,1
"1889",1,14,591,5
"1889",1,15,591,17
"1889",1,16,591,14
"1889",1,17,591,5
"1889",1,18,591,3
"1889",2,14,591,1
"1889",2,15,591,1
"1889",1,10,592,1
"1889",1,11,592,1
"1889",1,14,592,1
"1889",1,15,592,1
"1889",1,16,592,6
"1889",1,17,592,2
"1889",1,18,592,1
"1889",1,19,592,3
"1889",2,15,592,1
"1889",2,16,592,2
"1889",2,18,592,2
"1889",2,19,592,2
"1889",1,11,593,2
"1889",1,13,593,5
"1889",1,14,593,33
"1889",1,15,593,46
"1889",1,16,593,45
"1889",1,17,593,16
"1889",1,18,593,9
"1889",1,19,593,8
"1889",2,14,593,1
"1889",2,15,593,4
"1889",2,16,593,2
"1889",2,19,593,1
"1889",1,8,594,2
"1889",1,9,594,7
"1889",1,10,594,13
"1889",1,11,594,34
"1889",1,13,594,8
"1889",1,14,594,67
"1889",1,15,594,67
"1889",1,16,594,24
"1889",1,17,594,9
"1889",1,18,594,7
"1889",1,19,594,1
"1889",2,10,594,4
"1889",2,11,594,29
"1889",2,12,594,1
"1889",2,13,594,19
"1889",2,14,594,23
"1889",2,15,594,5
"1889",1,7,595,1
"1889",1,8,595,15
"1889",1,9,595,41
"1889",1,10,595,79
"1889",1,11,595,369
"1889",1,13,595,187
"1889",1,14,595,897
"1889",1,15,595,816
"1889",1,16,595,296
"1889",1,17,595,91
"1889",1,18,595,66
"1889",1,19,595,11
"1889",2,7,595,1
"1889",2,8,595,1
"1889",2,9,595,5
"1889",2,10,595,16
"1889",2,11,595,11
"1889",2,13,595,6
"1889",2,14,595,22
"1889",2,15,595,6
"1889",2,16,595,2
"1889",2,17,595,3
"1889",2,19,595,1
"1889",1,11,596,1
"1889",1,14,596,5
"1889",1,15,596,5
"1889",1,16,596,1
"1889",1,18,596,1
"1889",1,11,597,2
"1889",1,13,597,9
"1889",1,14,597,4
"1889",1,15,597,3
"1889",1,16,597,7
"1889",1,7,598,4
"1889",1,8,598,9
"1889",1,9,598,36
"1889",1,10,598,119
"1889",1,11,598,475
"1889",1,13,598,245
"1889",1,14,598,1755
"1889",1,15,598,2236
"1889",1,16,598,912
"1889",1,17,598,309
"1889",1,18,598,175
"1889",1,19,598,76
"1889",2,10,598,5
"1889",2,11,598,10
"1889",2,13,598,1
"1889",2,14,598,16
"1889",2,15,598,37
"1889",2,16,598,20
"1889",2,17,598,11
"1889",2,18,598,7
"1889",2,19,598,4
"1889",1,8,599,1
"1889",1,11,599,10
"1889",1,13,599,12
"1889",1,14,599,84
"1889",1,15,599,68
"1889",1,16,599,24
"1889",1,17,599,8
"1889",1,18,599,5
"1889",1,19,599,9
"1889",1,7,600,2
"1889",1,8,600,2
"1889",1,9,600,3
"1889",1,10,600,4
"1889",1,11,600,5
"1889",1,13,600,1
"1889",1,14,600,20
"1889",1,15,600,34
"1889",1,16,600,8
"1889",1,17,600,5
"1889",1,18,600,3
"1889",1,19,600,1
"1889",1,11,601,2
"1889",1,13,601,5
"1889",1,14,601,14
"1889",1,15,601,30
"1889",1,16,601,19
"1889",1,17,601,7
"1889",1,18,601,4
"1889",1,19,601,8
"1889",1,13,602,1
"1889",1,14,602,10
"1889",1,15,602,20
"1889",1,16,602,9
"1889",1,17,602,2
"1889",1,18,602,2
"1889",1,19,602,3
"1889",1,11,603,15
"1889",1,13,603,37
"1889",1,14,603,794
"1889",1,15,603,814
"1889",1,16,603,166
"1889",1,17,603,25
"1889",1,18,603,7
"1889",1,19,603,4
"1889",2,11,604,17
"1889",2,13,604,12
"1889",2,14,604,45
"1889",2,15,604,47
"1889",2,16,604,26
"1889",2,17,604,13
"1889",2,18,604,10
"1889",2,19,604,5
"1889",1,14,605,4
"1889",1,15,605,1
"1889",1,14,606,2
"1889",1,15,606,1
"1889",1,16,606,2
"1889",1,19,606,1
"1889",2,11,606,1
"1889",2,14,606,1
"1889",2,18,606,1
"1889",1,8,607,1
"1889",1,9,607,1
"1889",1,11,607,1
"1889",1,14,607,4
"1889",1,15,607,9
"1889",1,16,607,3
"1889",1,17,607,4
"1889",1,18,607,1
"1889",1,19,607,1
"1889",2,14,607,2
"1889",2,16,607,3
"1889",2,18,607,1
"1889",1,9,608,1
"1889",1,11,608,3
"1889",1,13,608,2
"1889",1,14,608,19
"1889",1,15,608,29
"1889",1,16,608,16
"1889",1,17,608,6
"1889",1,18,608,1
"1889",1,14,609,2
"1889",1,15,609,2
"1889",1,16,609,2
"1889",1,17,609,1
"1889",1,14,610,2
"1889",1,15,610,1
"1889",1,16,610,1
"1889",1,11,611,1
"1889",1,13,611,1
"1889",1,14,611,19
"1889",1,15,611,17
"1889",1,16,611,11
"1889",1,17,611,1
"1889",1,18,611,1
"1889",1,7,612,13
"1889",1,8,612,28
"1889",1,9,612,102
"1889",1,10,612,118
"1889",1,11,612,230
"1889",1,13,612,50
"1889",1,14,612,282
"1889",1,15,612,174
"1889",1,16,612,60
"1889",1,17,612,31
"1889",1,18,612,18
"1889",1,19,612,6
"1889",2,13,612,1
"1889",2,14,612,2
"1889",2,15,612,1
"1889",2,16,612,2
"1889",2,17,612,1
"1889",2,18,612,1
"1889",2,19,612,1
"1889",1,7,613,1
"1889",1,8,613,1
"1889",1,9,613,16
"1889",1,10,613,28
"1889",1,11,613,164
"1889",1,13,613,119
"1889",1,14,613,621
"1889",1,15,613,475
"1889",1,16,613,79
"1889",1,17,613,21
"1889",1,18,613,9
"1889",1,19,613,1
"1889",2,10,613,1
"1889",2,14,613,2
"1889",2,15,613,1
"1889",2,16,613,1
"1889",2,18,613,1
"1889",1,11,614,2
"1889",1,13,614,2
"1889",1,14,614,8
"1889",1,15,614,5
"1889",1,16,614,10
"1889",1,17,614,2
"1889",1,19,614,2
"1889",2,13,614,1
"1889",2,14,614,2
"1889",2,15,614,5
"1889",2,16,614,10
"1889",2,17,614,3
"1889",2,18,614,1
"1889",2,19,614,2
"1889",2,16,615,1
"1889",2,17,615,1
"1889",2,18,615,1
"1889",1,10,616,1
"1889",1,11,616,3
"1889",1,13,616,2
"1889",1,14,616,7
"1889",1,15,616,5
"1889",1,16,616,4
"1889",1,19,616,1
"1889",1,7,617,3
"1889",1,8,617,14
"1889",1,9,617,28
"1889",1,10,617,37
"1889",1,11,617,83
"1889",1,13,617,32
"1889",1,14,617,105
"1889",1,15,617,114
"1889",1,16,617,26
"1889",1,17,617,6
"1889",1,18,617,4
"1889",1,19,617,1
"1889",1,7,618,6
"1889",1,8,618,49
"1889",1,9,618,186
"1889",1,10,618,168
"1889",1,11,618,842
"1889",1,13,618,128
"1889",1,14,618,582
"1889",1,15,618,427
"1889",1,16,618,207
"1889",1,17,618,64
"1889",1,18,618,49
"1889",1,19,618,16
"1889",2,10,618,1
"1889",2,11,618,1
"1889",2,13,618,1
"1889",2,15,618,3
"1889",2,17,618,1
"1889",2,18,618,2
"1889",1,11,619,3
"1889",1,13,619,3
"1889",1,14,619,8
"1889",1,15,619,6
"1889",1,16,619,8
"1889",1,17,619,2
"1889",1,18,619,3
"1889",1,19,619,1
"1889",2,14,619,2
"1889",2,15,619,2
"1889",2,19,619,1
"1889",1,8,620,2
"1889",1,9,620,7
"1889",1,10,620,8
"1889",1,11,620,11
"1889",1,13,620,3
"1889",1,14,620,23
"1889",1,15,620,17
"1889",1,16,620,19
"1889",1,17,620,5
"1889",1,18,620,4
"1889",1,19,620,1
"1889",2,16,620,1
"1889",2,18,620,1
"1889",1,9,621,6
"1889",1,10,621,5
"1889",1,11,621,22
"1889",1,13,621,16
"1889",1,14,621,115
"1889",1,15,621,144
"1889",1,16,621,72
"1889",1,17,621,15
"1889",1,18,621,6
"1889",1,19,621,3
"1889",2,13,621,1
"1889",2,15,621,1
"1889",2,17,621,1
"1889",2,9,622,1
"1889",2,10,622,2
"1889",2,11,622,10
"1889",2,13,622,6
"1889",2,14,622,41
"1889",2,15,622,38
"1889",2,16,622,16
"1889",2,17,622,1
"1889",2,18,622,2
"1889",2,19,622,1
"1889",2,15,623,1
"1889",1,9,624,3
"1889",1,10,624,1
"1889",1,11,624,4
"1889",1,14,624,3
"1889",1,15,624,7
"1889",1,16,624,4
"1889",1,17,624,1
"1889",1,18,624,3
"1889",1,7,625,1
"1889",1,9,625,12
"1889",1,10,625,29
"1889",1,11,625,62
"1889",1,13,625,24
"1889",1,14,625,87
"1889",1,15,625,59
"1889",1,16,625,17
"1889",1,17,625,5
"1889",1,18,625,1
"1889",1,19,625,1
"1889",2,15,625,2
"1889",2,19,625,1
"1889",1,8,626,3
"1889",1,9,626,28
"1889",1,10,626,20
"1889",1,11,626,58
"1889",1,13,626,45
"1889",1,14,626,141
"1889",1,15,626,124
"1889",1,16,626,40
"1889",1,17,626,8
"1889",1,18,626,5
"1889",1,19,626,5
"1889",1,11,627,1
"1889",1,13,627,3
"1889",1,14,627,36
"1889",1,15,627,47
"1889",1,16,627,22
"1889",1,17,627,1
"1889",1,18,627,1
"1889",2,13,627,6
"1889",2,14,627,54
"1889",2,15,627,68
"1889",2,16,627,14
"1889",2,17,627,3
"1889",2,18,627,2
"1889",2,19,627,2
"1889",1,8,30,2
"1889",1,9,30,1
"1889",1,11,30,3
"1889",1,13,30,2
"1889",1,14,30,15
"1889",1,15,30,12
"1889",1,16,30,7
"1889",1,17,30,1
"1889",1,18,30,2
"1889",1,19,30,2
"1889",2,15,30,1
"1889",1,15,628,1
"1889",1,17,628,1
"1889",1,16,629,1
"1889",1,7,31,1
"1889",1,8,31,1
"1889",1,9,31,3
"1889",1,10,31,13
"1889",1,11,31,30
"1889",1,13,31,9
"1889",1,14,31,65
"1889",1,15,31,69
"1889",1,16,31,32
"1889",1,17,31,12
"1889",1,18,31,4
"1889",1,19,31,3
"1889",2,8,31,2
"1889",2,9,31,3
"1889",2,10,31,8
"1889",2,11,31,19
"1889",2,13,31,7
"1889",2,14,31,7
"1889",2,15,31,11
"1889",2,16,31,7
"1889",2,17,31,2
"1889",2,18,31,1
"1889",1,7,630,5
"1889",1,8,630,11
"1889",1,9,630,24
"1889",1,10,630,18
"1889",1,11,630,44
"1889",1,13,630,20
"1889",1,14,630,109
"1889",1,15,630,117
"1889",1,16,630,55
"1889",1,17,630,16
"1889",1,18,630,11
"1889",1,19,630,11
"1889",1,14,631,1
"1889",2,11,632,1
"1889",1,7,633,2
"1889",1,8,633,4
"1889",1,9,633,39
"1889",1,10,633,38
"1889",1,11,633,60
"1889",1,13,633,23
"1889",1,14,633,98
"1889",1,15,633,112
"1889",1,16,633,44
"1889",1,17,633,14
"1889",1,18,633,8
"1889",1,19,633,9
"1889",2,14,633,2
"1889",2,16,633,1
"1889",1,8,634,1
"1889",1,10,634,2
"1889",1,11,634,2
"1889",1,14,634,8
"1889",1,15,634,12
"1889",1,16,634,8
"1889",1,17,634,4
"1889",1,18,634,1
"1889",1,19,634,2
"1889",2,17,634,1
"1889",1,9,635,1
"1889",1,11,635,13
"1889",1,13,635,8
"1889",1,14,635,60
"1889",1,15,635,106
"1889",1,16,635,68
"1889",1,17,635,27
"1889",1,18,635,19
"1889",1,19,635,13
"1889",1,9,35,1
"1889",1,11,35,3
"1889",1,13,35,4
"1889",1,14,35,38
"1889",1,15,35,64
"1889",1,16,35,31
"1889",1,17,35,6
"1889",1,18,35,11
"1889",1,19,35,8
"1889",2,15,35,1
"1889",2,17,35,1
"1889",1,11,636,2
"1889",1,13,636,5
"1889",1,14,636,41
"1889",1,15,636,53
"1889",1,16,636,24
"1889",1,17,636,9
"1889",1,18,636,4
"1889",1,19,636,1
"1889",2,16,636,1
"1889",2,17,636,1
"1889",2,18,636,1
"1889",2,19,636,1
"1889",1,11,637,1
"1889",1,14,637,3
"1889",1,15,637,7
"1889",1,16,637,3
"1889",2,15,637,1
"1889",2,16,637,1
"1889",2,18,637,1
"1889",1,11,638,1
"1889",1,14,638,2
"1889",1,15,638,1
"1889",1,16,638,3
"1889",1,17,638,1
"1889",1,13,639,1
"1889",1,17,639,1
"1889",1,9,640,1
"1889",1,10,640,12
"1889",1,11,640,38
"1889",1,13,640,62
"1889",1,14,640,186
"1889",1,15,640,241
"1889",1,16,640,93
"1889",1,17,640,21
"1889",1,18,640,16
"1889",1,19,640,1
"1889",2,11,641,2
"1889",2,13,641,1
"1889",2,14,641,4
"1889",2,15,641,4
"1889",2,16,641,2
"1889",2,17,641,1
"1889",2,18,641,3
"1889",2,19,641,2
"1889",1,8,642,1
"1889",1,9,642,1
"1889",1,10,642,1
"1889",1,11,642,2
"1889",1,14,642,3
"1889",1,15,642,12
"1889",1,17,642,1
"1889",1,19,642,1
"1889",2,15,642,1
"1889",2,16,642,1
"1889",1,9,643,3
"1889",1,10,643,2
"1889",1,11,643,11
"1889",1,13,643,6
"1889",1,14,643,22
"1889",1,15,643,80
"1889",1,16,643,27
"1889",1,17,643,2
"1889",1,18,643,3
"1889",1,19,643,1
"1889",2,16,643,1
"1889",2,17,643,1
"1889",1,14,644,2
"1889",1,15,644,2
"1889",2,7,644,2
"1889",2,8,644,8
"1889",2,9,644,19
"1889",2,10,644,32
"1889",2,11,644,43
"1889",2,12,644,1
"1889",2,13,644,15
"1889",2,14,644,25
"1889",2,15,644,25
"1889",2,16,644,35
"1889",2,17,644,7
"1889",2,18,644,10
"1889",2,19,644,19
"1889",1,9,645,1
"1889",1,14,645,3
"1889",1,15,645,7
"1889",1,16,645,4
"1889",2,16,645,1
"1889",1,11,646,6
"1889",1,13,646,14
"1889",1,14,646,223
"1889",1,15,646,174
"1889",1,16,646,12
"1889",1,17,646,2
"1889",1,18,646,2
"1889",1,15,647,2
"1889",1,14,648,1
"1889",1,7,649,5
"1889",1,8,649,20
"1889",1,9,649,93
"1889",1,10,649,185
"1889",1,11,649,450
"1889",1,13,649,190
"1889",1,14,649,821
"1889",1,15,649,855
"1889",1,16,649,371
"1889",1,17,649,118
"1889",1,18,649,47
"1889",1,19,649,25
"1889",2,11,649,1
"1889",2,14,649,5
"1889",2,15,649,8
"1889",2,16,649,10
"1889",2,17,649,4
"1889",2,18,649,1
"1889",2,19,649,3
"1889",1,11,650,1
"1889",1,13,650,1
"1889",1,14,650,1
"1889",1,15,650,1
"1889",1,16,650,3
"1889",1,17,650,1
"1889",2,11,650,1
"1889",2,14,650,2
"1889",2,15,650,1
"1889",1,11,651,4
"1889",1,13,651,3
"1889",1,14,651,4
"1889",1,15,651,4
"1889",2,9,651,4
"1889",2,10,651,11
"1889",2,11,651,45
"1889",2,12,651,1
"1889",2,13,651,29
"1889",2,14,651,83
"1889",2,15,651,19
"1889",2,16,651,5
"1889",2,18,651,1
"1889",1,15,652,4
"1889",1,16,652,10
"1889",1,17,652,3
"1889",1,18,652,1
"1889",1,19,652,2
"1889",2,14,653,8
"1889",2,15,653,93
"1889",2,16,653,203
"1889",2,17,653,123
"1889",2,18,653,92
"1889",2,19,653,35
"1889",1,11,654,9
"1889",1,13,654,4
"1889",1,14,654,48
"1889",1,15,654,42
"1889",1,16,654,20
"1889",1,17,654,4
"1889",1,18,654,2
"1889",1,19,654,2
"1889",1,11,655,4
"1889",1,13,655,1
"1889",1,14,655,68
"1889",1,15,655,174
"1889",1,16,655,76
"1889",1,17,655,31
"1889",1,18,655,23
"1889",1,19,655,10
"1889",2,14,655,1
"1889",2,15,655,5
"1889",2,16,655,3
"1889",1,15,656,1
"1889",1,18,656,1
"1889",1,14,657,16
"1889",1,15,657,31
"1889",1,16,657,17
"1889",1,17,657,4
"1889",1,18,657,4
"1889",1,19,657,1
"1889",2,16,657,1
"1889",1,11,658,3
"1889",1,13,658,4
"1889",1,14,658,9
"1889",1,15,658,7
"1889",1,16,658,2
"1889",1,17,658,1
"1889",1,9,659,1
"1889",1,11,659,5
"1889",1,13,659,3
"1889",1,14,659,26
"1889",1,15,659,53
"1889",1,16,659,23
"1889",1,17,659,9
"1889",1,18,659,4
"1889",1,14,660,1
"1889",1,15,660,2
"1889",1,16,660,3
"1889",1,17,660,2
"1889",1,19,660,1
"1889",2,14,660,17
"1889",2,15,660,37
"1889",2,16,660,29
"1889",2,17,660,11
"1889",2,18,660,2
"1889",2,19,660,6
"1889",1,14,661,1
"1889",1,15,661,1
"1889",1,14,662,2
"1889",1,15,662,5
"1889",1,16,662,3
"1889",1,17,662,2
"1889",1,18,662,3
"1889",1,19,662,3
"1889",2,15,662,1
"1889",1,15,663,1
"1889",1,14,664,4
"1889",1,15,664,5
"1889",1,16,664,2
"1889",1,18,664,1
"1889",1,19,664,1
"1889",1,10,665,1
"1889",1,11,665,2
"1889",1,13,665,2
"1889",1,14,665,51
"1889",1,15,665,92
"1889",1,16,665,32
"1889",1,17,665,18
"1889",1,18,665,9
"1889",1,19,665,4
"1889",2,13,665,1
"1889",2,15,665,1
"1889",1,11,666,8
"1889",1,13,666,15
"1889",1,14,666,187
"1889",1,15,666,260
"1889",1,16,666,96
"1889",1,17,666,40
"1889",1,18,666,24
"1889",1,19,666,7
"1889",2,15,666,1
"1889",2,16,666,2
"1889",1,7,667,2
"1889",1,8,667,8
"1889",1,9,667,33
"1889",1,10,667,60
"1889",1,11,667,109
"1889",1,13,667,43
"1889",1,14,667,162
"1889",1,15,667,176
"1889",1,16,667,48
"1889",1,17,667,23
"1889",1,18,667,14
"1889",1,19,667,8
"1889",1,15,668,1
"1889",1,15,669,4
"1889",1,16,669,1
"1889",1,18,669,1
"1889",1,19,669,1
"1889",1,14,670,2
"1889",1,15,670,2
"1889",1,17,670,1
"1889",2,11,670,14
"1889",2,13,670,5
"1889",2,14,670,14
"1889",2,15,670,7
"1889",2,16,670,3
"1889",1,14,671,2
"1889",1,15,671,3
"1889",1,17,671,1
"1889",2,18,671,1
"1889",1,11,672,3
"1889",1,13,672,5
"1889",1,14,672,16
"1889",1,15,672,18
"1889",1,16,672,6
"1889",1,17,672,3
"1889",1,18,672,1
"1889",2,8,672,1
"1889",2,10,672,1
"1889",2,11,672,3
"1889",2,13,672,4
"1889",2,14,672,5
"1889",2,15,672,4
"1889",2,19,672,1
"1889",1,14,673,3
"1889",1,15,673,6
"1889",1,16,673,2
"1889",1,17,673,6
"1889",1,18,673,1
"1889",1,19,673,2
"1889",2,14,673,2
"1889",2,15,673,1
"1889",2,17,673,1
"1889",2,19,673,2
"1889",1,11,674,1
"1889",1,14,674,3
"1889",1,15,674,11
"1889",1,16,674,4
"1889",1,18,674,2
"1889",1,9,675,2
"1889",1,10,675,5
"1889",1,11,675,265
"1889",1,13,675,187
"1889",1,14,675,643
"1889",1,15,675,506
"1889",1,16,675,115
"1889",1,17,675,26
"1889",1,18,675,17
"1889",1,19,675,4
"1889",2,8,675,3
"1889",2,9,675,33
"1889",2,10,675,33
"1889",2,11,675,313
"1889",2,13,675,177
"1889",2,14,675,450
"1889",2,15,675,195
"1889",2,16,675,24
"1889",2,17,675,3
"1889",2,18,675,2
"1889",1,11,676,1
"1889",1,13,676,1
"1889",1,14,676,17
"1889",1,15,676,22
"1889",1,16,676,11
"1889",1,17,676,4
"1889",1,18,676,4
"1889",1,19,676,1
"1889",2,11,676,1
"1889",2,14,676,5
"1889",2,15,676,4
